Event	ID	Name			Wwise Object Path	Notes
	1611173	Play_Chr_Land			\Default Work Unit\Play_Chr_Land	
	253023556	Play_CHR_MC_Ft_Roll_Grass			\Default Work Unit\Play_CHR_MC_Ft_Roll_Grass	
	382164459	Play_GPE_WEA_PickUp			\Default Work Unit\Play_GPE_WEA_PickUp	
	769138725	Play_WEA_Staff_Woosh			\Default Work Unit\Play_WEA_Staff_Woosh	
	957402910	Play_CHR_MC_Ft__Run_Stone			\Default Work Unit\Play_CHR_MC_Ft__Run_Stone	
	1428396790	Stop_GPE_WEA_Pedestal_LP			\Default Work Unit\Stop_GPE_WEA_Pedestal_LP	
	1580251194	Play_CHR_MC_Ft_Land_Grass			\Default Work Unit\Play_CHR_MC_Ft_Land_Grass	
	1872190232	Play_CHR_MC_Ft_Jump_Generic			\Default Work Unit\Play_CHR_MC_Ft_Jump_Generic	
	2317446538	Play_GPE_Door_Sliding_01			\Default Work Unit\Play_GPE_Door_Sliding_01	
	2576060732	Play_GPE_WEA_Pedestal_LP			\Default Work Unit\Play_GPE_WEA_Pedestal_LP	
	2592287833	Play_WEA_Staff_Hit_Leaves			\Default Work Unit\Play_WEA_Staff_Hit_Leaves	
	2802203580	Play_WEA_Staff_Hit_Stone			\Default Work Unit\Play_WEA_Staff_Hit_Stone	
	3183391453	Play_CHR_MC_Death			\Default Work Unit\Play_CHR_MC_Death	
	3233992054	Play_CHR_MC_Damage			\Default Work Unit\Play_CHR_MC_Damage	
	3256576449	Play_Footsteps_Dirt			\Default Work Unit\Character\Play_Footsteps_Dirt	
	3837940592	Play_pressure_pad_test			\Default Work Unit\Play_pressure_pad_test	
	3854155799	Play_Footsteps			\Default Work Unit\Play_Footsteps	

Switch Group	ID	Name			Wwise Object Path	Notes
	2385628198	Footsteps			\Default Work Unit\Footsteps	

Switch	ID	Name	Switch Group			Notes
	1216965916	Stone	Footsteps			
	2195636714	Dirt	Footsteps			
	2473969246	Metal	Footsteps			
	4248645337	Grass	Footsteps			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	276319882	CHR_MC_Ft_Run_Metal_07	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\CA\{CAE8D522-CDC8-87D3-FB9F-DE76431D2280}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Metal\CHR_MC_Ft_Run_Metal_07		120384
	305943833	GPE_WEA_Pedestal_LP	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\8C\{8C5EFB5A-8765-B3A9-17A7-101C1767FA4F}.wem		\Actor-Mixer Hierarchy\GPE\GPE_WEA_Pedestal_LP		3456096
	314208218	CHR_MC_Ft_Run_Puddle_06	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\E3\{E3E516EA-2304-873D-4161-2949DC34A888}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Dirt\CHR_MC_Ft_Run_Puddle_06		94760
	316573498	CHR_MC_Ft_Run_Grass_1	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\4D\{4D867A1A-C00E-1056-FF2A-654DC5A6FE07}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Grass\CHR_MC_Ft_Run_Grass_1		45120
	319469432	CHR_MC_Ft_Land_Grass_08	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\E7\{E799A640-B6D4-6FE7-BC44-186D98AF17BB}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Grass\CHR_MC_Ft_Land_Grass_08		51866
	331861104	CHR_MC_Damage_01	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\D7\{D734B66C-E06F-5ABB-B4B2-C4A332D91D1C}.wem		\Actor-Mixer Hierarchy\Character\CHR_MC_Damage\CHR_MC_Damage_01		85736
	337475436	CHR_MC_Ft_Land_Metal_01	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\8E\{8EB46F67-FC4D-1861-2FE4-8D6FE2AA9D63}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Metal\CHR_MC_Ft_Land_Metal_01		219660
	342664072	CHR_MC_Ft_Land_Grass_06	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\65\{657B3713-683E-1E88-5F83-8AD5050330AA}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Grass\CHR_MC_Ft_Land_Grass_06		57436
	343852954	CHR_MC_Ft_Land_Grass_10	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\B2\{B2D0B0F9-2E40-C0A6-1561-D489A6082693}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Grass\CHR_MC_Ft_Land_Grass_10		58426
	354063552	CHR_MC_Damage_07	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\92\{92A4BE1F-AA9D-0D90-5672-5E820158040C}.wem		\Actor-Mixer Hierarchy\Character\CHR_MC_Damage\CHR_MC_Damage_07		82488
	360435796	CHR_MC_Ft_ Run_Stone_04	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\3F\{3FB9B06F-EC41-D20D-6344-9DE1A10B17B2}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_ Run_Stone\CHR_MC_Ft_ Run_Stone_04		53880
	362546134	CHR_MC_Ft_Land_Stone_01	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\F5\{F5BE76D3-D366-0F12-BA39-6CE21828D539}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Stone\CHR_MC_Ft_Land_Stone_01		107216
	366898142	CHR_MC_Ft_Land_Stone_06	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\A9\{A923A999-78DA-C439-D1B0-9E8580C38A07}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Stone\CHR_MC_Ft_Land_Stone_06		116612
	370253070	CHR_MC_Ft_Jump_Generic_09	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\FB\{FBE4F895-091A-CC2B-6FC5-CD006A373FF5}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Jump_Generic\CHR_MC_Ft_Jump_Generic_09		35834
	385240822	CHR_MC_Ft_Land_Stone_03	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\9D\{9D8092D5-A264-145A-05E8-5B799587099A}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Stone\CHR_MC_Ft_Land_Stone_03		96652
	392273443	WEA_Staff_Woosh_02	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\5F\{5F3EAA54-B039-19C4-DF13-34F9D11A812D}.wem		\Actor-Mixer Hierarchy\Character\WEA_Staff_Woosh\WEA_Staff_Woosh_02		226984
	394714606	CHR_MC_Ft_Jump_Generic_01	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\3D\{3D431965-652A-79E9-1EB0-ADDEB6314C7E}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Jump_Generic\CHR_MC_Ft_Jump_Generic_01		33476
	401830055	CHR_MC_Ft_Land_Grass_04	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\3B\{3BF0DBEB-7943-E0A4-3718-519A404ECFFB}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Grass\CHR_MC_Ft_Land_Grass_04		56078
	410139791	CHR_MC_Ft_Run_Puddle_03	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\1F\{1F47B6AF-C1F1-9627-8513-ABE297187097}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Dirt\CHR_MC_Ft_Run_Puddle_03		89240
	413959847	CHR_MC_Ft_Run_Grass_8	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\E2\{E24FFB8E-1FCC-0504-CB31-2D9A3A008A09}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Grass\CHR_MC_Ft_Run_Grass_8		40896
	435842240	CHR_MC_Ft_Run_Puddle_10	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\26\{26806768-D3F5-D6C2-BC7B-711853D07049}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Dirt\CHR_MC_Ft_Run_Puddle_10		91204
	436016539	CHR_MC_Ft_ Run_Stone_05	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\A0\{A054353C-D8CA-144A-0D9D-F93E35667144}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_ Run_Stone\CHR_MC_Ft_ Run_Stone_05		53336
	437160849	WEA_Staff_Hit_Stone_05	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\F6\{F60307DA-EC95-3475-4929-404A7AE838F0}.wem		\Actor-Mixer Hierarchy\Character\WEA_Staff_Hit_Stone\WEA_Staff_Hit_Stone_05		751272
	463385808	CHR_MC_Death_NPC_05	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\BE\{BEA9E3D8-7F38-2828-A56D-A1AD6ABEFB0A}.wem		\Actor-Mixer Hierarchy\Character\CHR_MC_Death\CHR_MC_Death_NPC_05		281096
	475030331	CHR_MC_Ft_ Run_Stone_03	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\F1\{F1FA2B42-6309-B30A-EA41-D463C9BF6296}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_ Run_Stone\CHR_MC_Ft_ Run_Stone_03		54012
	481779672	CHR_MC_Ft_Run_Grass_2	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\27\{279FA42B-45B0-598F-821D-25D321A91851}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Grass\CHR_MC_Ft_Run_Grass_2		45246
	484763005	CHR_MC_Ft_Jump_Generic_03	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\2C\{2CBA9215-1BB1-C3E6-7FEE-E51558E4272F}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Jump_Generic\CHR_MC_Ft_Jump_Generic_03		29736
	484955450	CHR_MC_Ft_Run_Grass_4	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\B9\{B9CA5ACA-E822-20E1-9A8E-728FB794AC41}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Grass\CHR_MC_Ft_Run_Grass_4		43584
	494291974	CHR_MC_Ft_ Run_Stone_06	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\BD\{BD66723A-B033-7BB2-950B-293DA95CB717}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_ Run_Stone\CHR_MC_Ft_ Run_Stone_06		46944
	513005483	CHR_MC_Ft_Land_Metal_04	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\69\{6959E9D0-47A7-E7C7-B79E-7F347B345527}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Metal\CHR_MC_Ft_Land_Metal_04		218944
	555084634	CHR_MC_Ft_Land_Stone_04	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\56\{562945EB-C205-073A-B4B8-32870040D7BB}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Stone\CHR_MC_Ft_Land_Stone_04		115648
	565207617	CHR_MC_Ft_Run_Puddle_02	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\F5\{F514DA18-F89A-9EE0-AA60-F3B0925B7EE7}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Dirt\CHR_MC_Ft_Run_Puddle_02		90608
	566384412	CHR_MC_Ft_Run_Metal_01	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\1A\{1A93AB1D-D2AD-2F18-8258-90D37CEE0A64}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Metal\CHR_MC_Ft_Run_Metal_01		104480
	569299520	CHR_MC_Ft_ Run_Stone_09	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\87\{87C860F8-1B55-8C08-0C2A-E9801E8FB2DA}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_ Run_Stone\CHR_MC_Ft_ Run_Stone_09		59000
	579773248	CHR_MC_Ft_Run_Metal_05	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\DC\{DC027249-C4F0-52ED-68DC-8679B4B399BA}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Metal\CHR_MC_Ft_Run_Metal_05		78552
	586511025	CHR_MC_Ft_Run_Grass_9	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\19\{19BF4077-8F55-A91A-5574-1565E76ED859}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Grass\CHR_MC_Ft_Run_Grass_9		49472
	595544932	CHR_MC_Ft_Land_Puddle_01	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\AC\{AC7525C5-D154-F232-FEB8-A2938C8CD57D}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Chr_Land\CHR_MC_Ft_Land_Dirt\CHR_MC_Ft_Land_Puddle_01		90144
	617734902	CHR_MC_Ft_Jump_Generic_07	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\78\{78A4ABB9-4A48-4DD3-AA50-4A9EEBA83D1E}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Jump_Generic\CHR_MC_Ft_Jump_Generic_07		42284
	626585736	CHR_MC_Ft_ Run_Stone_01	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\36\{368B6CF6-AF3B-D4E3-B35D-BCFBA7A0812C}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_ Run_Stone\CHR_MC_Ft_ Run_Stone_01		58932
	631193138	CHR_MC_Ft_ Run_Stone_02	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\7C\{7CE7ED28-F07C-EFD8-64B4-EE639712E430}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_ Run_Stone\CHR_MC_Ft_ Run_Stone_02		50320
	654605899	CHR_MC_Damage_03	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\7E\{7E000C1C-3A4E-8EB9-0342-7259F412D6B7}.wem		\Actor-Mixer Hierarchy\Character\CHR_MC_Damage\CHR_MC_Damage_03		92424
	670681288	WEA_Staff_Woosh_03	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\DF\{DF0F1869-4CBC-AC86-2333-26BD1E615540}.wem		\Actor-Mixer Hierarchy\Character\WEA_Staff_Woosh\WEA_Staff_Woosh_03		226984
	677918561	CHR_MC_Ft_Run_Grass_7	Y:\Documents\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit\RitaVeigaSD-Ubisoft-Develop---3D-Game-Kit_WwiseProject\.cache\EF\{EF608A7D-E237-0128-253D-D4A2B126BAD8}.wem		\Actor-Mixer Hierarchy\Character\Footsteps\Footsteps\CHR_MC_Ft_Run_Grass\CHR_MC_Ft_Run_Grass_7		47584
